index,CAMIS,DBA,PHONE,loc,INSPECTION DATE,GRADE,new_grade,yelp_rating,yelp_categories,yelp_review_count,goog_lat,goog_lng
7578,50019158,PENETROS BAKERY & RESTAURANT,7186722819,"9001 31ST AVE, QUEENS, 11369",2016-06-14,A,A,3.0,"[u'colombian', u'bakeries']",2.0,40.760255,-73.878322
7579,50019154,BLUE AGAVE,7187585822,"7201 16TH AVE, BROOKLYN, 11204",2017-03-28,,B,4.0,"[u'mexican', u'bars']",63.0,40.6179652,-73.99908909999998
7580,50019149,NORIBAR,3478538888,"5401 13TH AVE, BROOKLYN, 11219",2016-03-16,A,A,5.0,[u'sushi'],5.0,40.6321435,-73.99512270000001
7581,50019144,PALACE FRIED CHICKEN & PIZZA,7184069661,"4812 BROADWAY, QUEENS, 11103",2017-02-14,A,A,,,,40.75564809999999,-73.91233199999998
7582,50019142,OOH LALA RESTAURANT AND BAKERY,7189493900,"18930 LINDEN BLVD, QUEENS, 11412",2016-11-02,A,A,,,,40.691722999999996,-73.761178
7583,50019134,DUNKIN' DONUTS,9178863304,"3921 5TH AVE, BROOKLYN, 11232",2016-03-28,A,A,2.0,[u'coffee'],2.0,40.650684999999996,-74.00424100000001
7584,50019132,INDIKITCH,6469187778,"940 8TH AVE, MANHATTAN, 10019",2017-02-22,A,A,4.0,[u'indpak'],235.0,40.7657963,-73.98354929999998
7585,50019131,BAY THAI RESTAURANT,7187489354,"6735 3RD AVE, BROOKLYN, 11220",2016-10-25,A,A,4.0,[u'thai'],44.0,40.636960200000004,-74.02554690000001
7586,50019128,IKI MODERN JAPANESE CUISINE,7189393388,"13342 39TH AVE, QUEENS, 11354",2016-04-11,A,A,4.0,"[u'japanese', u'sushi']",163.0,40.7593849,-73.8326682
7587,50019125,PEKING KITCHEN,7187481118,"306 93RD ST, BROOKLYN, 11209",2016-05-26,A,A,3.5,[u'chinese'],23.0,40.618567600000006,-74.0327494
7588,50019124,RAMEN-YA,2122548828,"133 W 3RD ST, MANHATTAN, 10012",2016-08-17,B,B,4.0,[u'ramen'],681.0,40.7307929,-74.0008572
7589,50019123,BIG ARC CHICKEN,2124770091,"233 1ST AVE, MANHATTAN, 10003",2016-10-06,A,A,3.5,"[u'mideastern', u'soup', u'sandwiches']",90.0,40.7310971,-73.9827459
7590,50019121,TOPAZ NOODLE BAR,2122472277,"129 W 56TH ST, MANHATTAN, 10019",2017-01-11,A,A,4.0,[u'thai'],229.0,40.7642488,-73.97911440000001
7591,50019120,NEW TOPAZ,2129578020,"127 W 56TH ST, MANHATTAN, 10019",2017-02-08,A,A,3.5,[u'thai'],641.0,40.764421,-73.978911
7592,50019119,Fountain of Spa,7184451231,"3202 LINDEN PL, QUEENS, 11354",2016-04-04,A,A,4.0,[u'spas'],44.0,40.767370299999996,-73.8319183
7593,50019117,PANERA BREAD,7186471876,"528 GATEWAY DR, BROOKLYN, 11239",2016-05-31,A,A,3.5,"[u'salad', u'soup', u'sandwiches']",38.0,40.6534837,-73.87146489999998
7594,50019113,DEB'S CATERING,2129641300,"3 MADISON ST, MANHATTAN, 10038",2017-01-13,A,A,5.0,"[u'catering', u'eventplanning']",31.0,40.7117266,-74.00049109999998
7595,50019110,EL MANANTIAL,3476391900,"9018 CORONA AVE, QUEENS, 11373",2017-03-22,A,A,5.0,"[u'latin', u'spanish']",3.0,40.7415676,-73.87469109999998
7596,50019107,TESHIGOTOYA,2127773174,"432 E 13TH ST, MANHATTAN, 10009",2016-04-28,A,A,4.0,"[u'japanese', u'bars', u'tapasmallplates']",42.0,40.7299217,-73.98187349999998
7597,50019103,LIAN SHENG RESTAURANT,7186872288,"5722 8TH AVE, BROOKLYN, 11220",2016-12-22,A,A,4.0,"[u'cafes', u'cantonese', u'bubbletea']",9.0,40.6368751,-74.0084619
7598,50019102,THAI SLIDERS & CO. LLC,2124064773,"108 JOHN ST, MANHATTAN, 10038",2016-10-17,A,A,,,,40.7076828,-74.00618349999998
7599,50019097,LA PRINCESA DEL RODEO,3473675728,"1177B WHEELER AVE, BRONX, 10472",2016-03-24,A,A,,,,40.8282669,-73.8803343
7600,50019096,LUK & BART HOMEMADE FOOD,7187206907,"2960 RICHMOND TER, STATEN ISLAND, 10303",2017-04-12,,B,5.0,[u'polish'],4.0,40.6367001,-74.15892180000002
7601,50019095,EARLY,7183836963,"967 MANHATTAN AVE, BROOKLYN, 11222",2016-11-25,A,A,4.5,"[u'coffee', u'sandwiches']",61.0,40.732161299999994,-73.9545833
7602,50019092,CHAWLAS,7188801766,"13119 ROCKAWAY BLVD, QUEENS, 11420",2016-06-01,A,A,,,,40.67508,-73.806609
7603,50019091,EL BUFFALITO  GRILL,7184699056,"6012 NEW UTRECHT AVE, BROOKLYN, 11219",2016-11-04,A,A,,,,40.627398,-73.996901
7604,50019090,SALSA CATERING RESTAURANT,7187162020,"1779 WEBSTER AVE, BRONX, 10457",2017-04-10,Z,B,3.0,[u'catering'],6.0,40.844812100000006,-73.9025647
7605,50019088,TOMS,2122198392,"264 ELIZABETH ST, MANHATTAN, 10012",2016-06-08,,,4.5,"[u'coffee', u'shoes', u'opticians']",27.0,40.724028000000004,-73.9934
7606,50019085,GINA MEXICANA,2125273700,"145 E 61ST ST, MANHATTAN, 10065",2016-07-22,A,A,3.0,"[u'cocktailbars', u'mexican', u'beerbar']",69.0,40.7633066,-73.9668587
7607,50019084,GINA MEXICANA,2123482800,"1288 MADISON AVE, MANHATTAN, 10128",2016-04-13,A,A,3.0,[u'mexican'],38.0,40.7845399,-73.9563797
7608,50019082,L' ANTAGONISTE,9179665300,"641 HANCOCK ST, BROOKLYN, 11233",2016-08-11,A,A,,,,40.6849527,-73.9297804
7609,50019079,TASTY CARIBBEAN,7182828652,"856 UTICA AVE, BROOKLYN, 11203",2016-10-24,Z,A,4.0,[u'caribbean'],4.0,40.652139700000006,-73.93075979999998
7610,50019068,BAAL CAFE AND FALAFEL,9176099779,"71 SULLIVAN ST, MANHATTAN, 10012",2016-02-23,A,A,4.0,"[u'falafel', u'mideastern']",178.0,40.72450870000001,-74.004002
7611,50019063,VILLAGE NATURAL,2127270968,"46 GREENWICH AVE, MANHATTAN, 10011",2016-06-23,A,A,3.5,"[u'vegetarian', u'vegan']",112.0,40.735622799999994,-74.000252
7612,50019060,EAST PALACE,2129497708,"819 2ND AVE, MANHATTAN, 10017",2016-08-22,A,A,3.0,[u'chinese'],64.0,40.75099960000001,-73.971621
7613,50019059,CONDE NAST CONFERENCE CENTER,2122863961,"1 WORLD TRADE CENTER, MANHATTAN, 10007",2016-04-18,A,A,4.5,"[u'landmarks', u'sharedofficespaces']",336.0,40.712743100000004,-74.0133795
7614,50019058,ASIAN BAY CHINESE FOOD,7183681988,"1741 SHEEPSHEAD BAY RD, BROOKLYN, 11235",2016-08-01,A,A,3.5,"[u'japanese', u'chinese', u'sushi']",29.0,40.585035999999995,-73.95114989999998
7615,50019055,C & B,2126762985,"178 E 7TH ST, MANHATTAN, 10009",2016-05-02,A,A,,,,40.725055299999994,-73.9816865
7616,50019052,YANKEE PIZZA RESTAURANT,6467603334,"181 AVENUE C, MANHATTAN, 10009",2017-02-16,A,A,3.5,"[u'pizza', u'italian']",28.0,40.7267061,-73.97725799999998
7617,50019047,CLAUDIO PIZZERIA RESTORANTE,2125863145,"598 10TH AVE, MANHATTAN, 10036",2016-05-05,A,A,,,,40.76035039999999,-73.99459509999998
7618,50019043,NYU COLLEGE OF NURSING CAFE,2129925770,"433 1ST AVE, MANHATTAN, 10010",2016-11-04,A,A,5.0,[u'collegeuniv'],1.0,40.7385408,-73.9773245
7619,50019041,COUNTRY SPICE,3479322607,"884 RUTLAND RD, BROOKLYN, 11203",2016-12-20,A,A,,,,40.660438,-73.93008499999998
7620,50019038,AER LINGUS LOUNGE,5166224233,"611C/621C TERMINAL 5- JFK AIRPORT, QUEENS, 11430",2017-01-19,A,A,2.5,[u'airportlounges'],70.0,40.645819,-73.7756046
7621,50019036,AJ'S PIZZA,7185209018,"7137 AUSTIN ST, QUEENS, 11375",2017-01-23,C,C,4.0,[u'pizza'],626.0,40.7176854,-73.83917410000002
7622,50019034,YUMMY SZECHUAN HOUSE,7188867885,"4026 UNION ST, QUEENS, 11354",2016-08-22,A,A,,,,40.75960560000001,-73.8263458
7623,50019033,DIY KARAOKE,7185396666,"13335 ROOSEVELT AVE, QUEENS, 11354",2016-11-22,A,A,,,,40.7587811,-73.8331173
7624,50019029,AMMOS ESTIATORIO,2129229999,"52 VANDERBILT AVE, MANHATTAN, 10017",2017-02-28,A,A,3.0,"[u'greek', u'seafood']",166.0,40.75409310000001,-73.9771786
7625,50019025,GREY DOLPHIN SPORTS BAR & LOUNGE,7189492321,"22320 LINDEN BLVD, QUEENS, 11411",2017-02-16,A,A,,,,40.6938914,-73.73685739999998
7626,50019021,ADALYA,6468961441,"55 IRVING PL, MANHATTAN, 10003",2016-10-18,A,A,4.0,[u'mediterranean'],99.0,40.7361732,-73.98718570000001
7627,50019020,AZUKI,9173381199,"700 8TH AVE, MANHATTAN, 10001",2016-07-15,,,3.0,"[u'japanese', u'sushi']",17.0,40.7587072,-73.9882975
7628,50019016,THE BUSH DOCTOR JUICE BAR,7185947607,"307 TOMPKINS AVE, BROOKLYN, 11216",2016-04-07,A,A,4.0,"[u'juicebars', u'burgers']",33.0,40.68739,-73.944457
7629,50019011,DUNKIN' DONUTS,7188890619,"6314 QUEENS BLVD, QUEENS, 11377",2016-03-31,A,A,3.0,"[u'donuts', u'coffee']",1.0,40.7408394,-73.9023358
7630,50019007,ANDY'S CUISINE RESTAURANT,7186841511,"1444 WILLIAMSBRIDGE RD, BRONX, 10461",2016-04-11,A,A,,,,40.843405,-73.84474499999999
7631,50019001,ROAST KITCHEN,2127764395,"58 E 56TH ST, MANHATTAN, 10022",2017-01-19,A,A,2.5,"[u'salad', u'vegetarian']",57.0,40.761190899999995,-73.972444
7632,50019000,IDEA COFFEE,6468961533,"246 5TH AVE, MANHATTAN, 10001",2017-01-27,A,A,4.0,[u'coffee'],45.0,40.7447402,-73.9877798
7633,50018999,BUTTER MILK BAKE SHOP,3479873941,"260 5TH AVE, BROOKLYN, 11215",2016-06-17,A,A,,,,40.6748476,-73.9815729
7634,50018994,INDIAN OVEN,7329258816,"461 PORT RICHMOND AVE, STATEN ISLAND, 10302",2016-10-07,B,B,4.0,"[u'indpak', u'desserts', u'seafood']",26.0,40.631271399999996,-74.13869989999998
7635,50018993,CROWN FRIED CHICKEN,3474057162,"399 MOTHER GASTON BLVD, BROOKLYN, 11212",2017-03-28,A,A,1.0,[u'chicken_wings'],1.0,40.6693125,-73.90676239999998
7636,50018989,FAIRFIELD INN & SUITES PENN STATION,2125630900,"325 W 33RD ST, MANHATTAN, 10001",2016-03-24,A,A,4.5,"[u'hotels', u'venues']",65.0,40.75203440000001,-73.99521399999998
7637,50018987,SUBWAY,9173785700,"971 AMSTERDAM AVE, MANHATTAN, 10025",2016-03-11,A,A,4.5,"[u'sandwiches', u'hotdogs']",2.0,40.801524,-73.96492049999998
7638,50018980,MOKJA,7187210654,"3519 BROADWAY, QUEENS, 11106",2016-10-31,A,A,3.5,[u'korean'],149.0,40.7601448,-73.9215025
7639,50018979,CHARISMA BAY,7189132888,"2172 86TH ST, BROOKLYN, 11214",2016-12-05,B,B,3.0,[u'chinese'],31.0,40.6020153,-73.9944187
7640,50018974,RESIDENCE INN MANHATTAN MIDTOWN EAST,2129801003,"148 E 48TH ST, MANHATTAN, 10017",2017-04-14,,B,4.0,[u'hotels'],36.0,40.7548,-73.9726853
7641,50018968,THINK COFFEE,9176922571,"208 W 13TH ST, MANHATTAN, 10011",2017-03-15,A,A,3.5,[u'coffee'],180.0,40.738194899999996,-74.00096599999998
7642,50018956,ROB & TONY'S PIZZERIA,7185050355,"6635 GRAND AVE, QUEENS, 11378",2017-03-29,,B,4.0,[u'pizza'],28.0,40.724723600000004,-73.8975712
7643,50018952,NORTHSIDE BAKERY,7183497775,"190 NASSAU AVE, BROOKLYN, 11222",2016-07-06,A,A,4.0,"[u'polish', u'bakeries', u'donuts']",16.0,40.725478700000004,-73.94561170000001
7644,50018950,LUIGIS PIZZERIA,7187832430,"326 DEKALB AVE, BROOKLYN, 11205",2016-10-11,A,A,4.5,[u'pizza'],194.0,40.689638,-73.96537
7645,50018948,COLD STONE CREAMERY,7188768868,"7 CORSON AVE, STATEN ISLAND, 10301",2017-01-04,A,A,3.0,"[u'icecream', u'bakeries']",5.0,40.6383658,-74.07923559999998
7646,50018945,LOI ESTIATORIO,2127130015,"132 W 58TH ST, MANHATTAN, 10019",2017-01-03,A,A,4.5,"[u'greek', u'mediterranean', u'desserts']",192.0,40.76537709999999,-73.97797419999998
7647,50018943,MAHALO NEW YORK BAKERY,9179091628,"6640 MYRTLE AVE, QUEENS, 11385",2016-04-29,A,A,4.5,"[u'desserts', u'bakeries', u'cupcakes']",76.0,40.70144129999999,-73.8868972
7648,50018942,FAR EAST CHINESE RESTAURANT,7183692010,"471A 5TH AVE, BROOKLYN, 11215",2016-12-20,A,A,3.0,[u'chinese'],11.0,40.66816370000001,-73.9871512
7649,50018936,ZOU'S RESTAURANT BUFFET,7188778599,"233 UTICA AVE, BROOKLYN, 11213",2016-09-12,A,A,,,,40.670806799999994,-73.93093590000001
7650,50018922,KOS SUSHI,2126776921,"208 3RD AVE, MANHATTAN, 10003",2016-12-21,C,C,2.5,[u'sushi'],26.0,40.73608979999999,-73.98554329999999
7651,50018921,ROCKAWAY ROASTERS,7184742500,"9206 ROCKAWAY BEACH BLVD, QUEENS, 11693",2017-01-26,A,A,4.0,"[u'coffee', u'juicebars']",54.0,40.586386,-73.815949
7652,50018919,HAPPY WORLD,2127817778,"1309 SAINT NICHOLAS AVE, MANHATTAN, 10033",2016-11-07,A,A,3.5,[u'chinese'],7.0,40.845932,-73.93648359999999
7653,50018905,PAT'S STATIONARY,7187289530,"4920 30TH AVE, QUEENS, 11377",2016-03-11,A,A,,,,40.760108200000005,-73.90725640000002
7654,50018904,STREETS RESTAURANT,7183842899,"53 BROADWAY, BROOKLYN, 11249",2016-10-05,A,A,4.0,"[u'newamerican', u'bars', u'breakfast_brunch']",414.0,40.7107469,-73.96627149999998
7655,50018903,NORTHERN TIGER,2127860316,"225 LIBERTY ST, MANHATTAN, 10281",2017-04-03,A,A,3.0,[u'chinese'],73.0,,
7656,50018902,ANTOJOS,9178193990,"700 RIVER AVE, BRONX, 10451",2016-05-15,B,B,,,,40.824183700000006,-73.9279248
7657,50018895,JUNIPER,2129672511,"237 W 35TH ST, MANHATTAN, 10001",2016-03-31,A,A,4.0,"[u'cocktailbars', u'newamerican']",220.0,40.7522915,-73.99163639999998
7658,50018892,NEW HO WAH CHINESE,7189561849,"4201 BROADWAY, QUEENS, 11103",2017-03-23,A,A,2.5,[u'chinese'],16.0,40.7595336,-73.9201982
7659,50018890,SUBWAY,2127771154,"108 1ST AVE, MANHATTAN, 10009",2017-03-21,A,A,2.0,"[u'sandwiches', u'hotdogs']",7.0,40.726576,-73.98570699999998
7660,50018885,MANHATTANVILLE COFFEE,7189540954,"167 ROGERS AVE, BROOKLYN, 11216",2016-04-07,A,A,4.0,[u'coffee'],65.0,40.671654100000005,-73.9529795
7661,50018884,"DUNKIN' DONUTS, BASKIN ROBBINS",7185750892,"7302 AUSTIN ST, QUEENS, 11375",2017-03-13,A,A,2.5,"[u'donuts', u'coffee']",14.0,40.7181641,-73.8404788
7662,50018882,PABLITO'S TAQUERIA RESTAURANT,7183442012,"723 5TH AVE, BROOKLYN, 11215",2017-01-24,A,A,4.0,[u'mexican'],28.0,40.660136,-73.99420099999998
7663,50018870,LIQUITERIA,2125613386,"63 W 8TH ST, MANHATTAN, 10011",2016-12-16,B,B,3.5,[u'juicebars'],40.0,40.73357620000001,-73.9991265
7664,50018863,STIX CHELSEA/HOTEL INDIGO/ROOFTOP BAR,6464844338,"127 W 28TH ST, MANHATTAN, 10001",2016-03-22,A,A,,,,40.7466037,-73.99186449999998
7665,50018858,NOREETUH,6468923050,"128 1ST AVE, MANHATTAN, 10009",2017-02-23,A,A,4.0,"[u'newamerican', u'hawaiian']",277.0,40.727382299999995,-73.98544919999998
7666,50018857,GYRO WORLD,7183664976,"6657 FRESH POND RD, QUEENS, 11385",2016-12-22,A,A,4.0,[u'greek'],66.0,40.7072799,-73.89704870000001
7667,50018854,BRONX PIZZA,7185475900,"3414 JEROME AVE, BRONX, 10467",2016-12-05,B,B,4.0,[u'pizza'],4.0,40.8811336,-73.883084
7668,50018853,BLUE DOG KITCHEN,7187294000,"4118 38TH ST, QUEENS, 11101",2017-02-23,A,A,,,,40.7521606,-73.9255688
7669,50018848,OAXACA TAQUERIA,7183888804,"130 GRAND ST, BROOKLYN, 11249",2016-06-20,A,A,3.5,[u'mexican'],24.0,40.7148433,-73.9626569
7670,50018845,PASTICCERIA ROCCO,7187452590,"9402 4TH AVE, BROOKLYN, 11209",2016-07-07,A,A,3.5,"[u'bakeries', u'desserts']",80.0,40.616671600000004,-74.03102750000001
7671,50018834,NEW SING SHENG KITCHEN,7186519110,"8905 37TH AVE, QUEENS, 11372",2016-03-08,A,A,3.5,[u'chinese'],7.0,40.7506133,-73.8775589
7672,50018822,SONG E NAPULE,2125331242,"146 W HOUSTON ST, MANHATTAN, 10012",2016-11-28,A,A,4.5,"[u'pizza', u'italian']",206.0,40.728117100000006,-74.00183729999998
7673,50018819,BRICOLAGE,7182301835,"162 5TH AVE, BROOKLYN, 11217",2016-11-07,A,A,4.0,"[u'vietnamese', u'gastropubs', u'cocktailbars']",228.0,40.6778287,-73.97949910000001
7674,50018812,LUKE'S LOBSTER,6465594644,"700 8TH AVE, MANHATTAN, 10036",2016-04-27,A,A,4.0,[u'seafood'],83.0,40.7587072,-73.9882975
7675,50018800,FRIEDMAN'S,2122681100,"450 10TH AVE, MANHATTAN, 10018",2017-03-24,A,A,4.0,"[u'breakfast_brunch', u'gluten_free', u'newamerican']",285.0,40.75522539999999,-73.9982818
7676,50018798,PICCOLO  MERCATO,5164919864,"NKA LA GUARDIA INTL AIRPORT, QUEENS, 11371",2016-02-25,A,A,,,,40.7769271,-73.87396590000002
7677,50018793,NEW GOLDEN DRAGON CHINESE RESTAURANT,2122830200,"398A W 145TH ST, MANHATTAN, 10031",2017-02-14,A,A,3.5,[u'chinese'],19.0,40.8240196,-73.94514459999998
7678,50018790,SERAFINA,2126580226,"1260 AMSTERDAM AVE, MANHATTAN, 10027",2016-12-20,A,A,3.0,"[u'italian', u'pizza', u'salad']",80.0,40.8108656,-73.95838739999998
7679,50018788,WHITMANS,9173380927,"700 8TH AVE, MANHATTAN, 10036",2016-05-04,A,A,,,,40.7587072,-73.9882975
7680,50018787,DONG'S GREAT WOK GARDEN II,2128765912,"1631 LEXINGTON AVE, MANHATTAN, 10029",2016-04-13,A,A,,,,40.790330499999996,-73.947419
7681,50018785,MIDO,2127210566,"612 AMSTERDAM AVE, MANHATTAN, 10024",2016-09-08,A,A,4.5,"[u'japanese', u'sushi']",93.0,40.790121299999996,-73.97357559999998
7682,50018784,SAWASDE THAI COOKING,7184360589,"359 MCDONALD AVE, BROOKLYN, 11218",2016-11-16,A,A,4.0,[u'thai'],86.0,40.645331299999995,-73.9797071
7683,50018783,PATE/ROLL SMASH,3472350045,"4543B BELL BLVD, QUEENS, 11361",2017-02-21,A,A,3.5,"[u'desserts', u'thai', u'icecream']",23.0,40.759153000000005,-73.768365
7684,50018782,CHIKURIN,7183517111,"365 NEW DORP LN, STATEN ISLAND, 10306",2016-10-13,B,B,4.0,"[u'sushi', u'japanese']",74.0,40.57100370000001,-74.1102827
7685,50018778,OIJI,6467679050,"119 1ST AVE, MANHATTAN, 10003",2016-05-06,A,A,4.5,[u'korean'],288.0,40.727168,-73.98560379999998
7686,50018777,CHARLIE'S PLACE & SUSHI,2124100277,"1960 MADISON AVE, MANHATTAN, 10035",2016-07-07,A,A,4.0,"[u'sushi', u'japanese', u'soup']",79.0,40.8061328,-73.94035759999998
7687,50018775,ROSIE'S,2123350114,"29 E 2ND ST, MANHATTAN, 10003",2017-02-28,A,A,4.0,[u'mexican'],320.0,40.725061,-73.9906752
7688,50018772,LINDA ASIAN KITCHEN,7185741686,"882 DEKALB AVE, BROOKLYN, 11221",2017-03-15,A,A,3.0,"[u'sushi', u'chinese', u'asianfusion']",10.0,40.692605799999995,-73.94064470000001
7689,50018770,SWEET MANGO,7188831688,"8782 SUTPHIN BLVD, QUEENS, 11435",2016-03-12,A,A,3.5,"[u'bubbletea', u'juicebars', u'mexican']",26.0,40.70502329999999,-73.8093512
7690,50018769,KING'S WOK,7182415261,"6179 STRICKLAND AVE, BROOKLYN, 11234",2016-09-26,A,A,4.5,[u'chinese'],4.0,40.613485100000005,-73.91210389999998
7691,50018759,PUNTA CANA RESTAURANT,7182301703,"50 5TH AVE, BROOKLYN, 11217",2017-03-30,,B,3.5,"[u'dominican', u'latin']",11.0,40.681574700000006,-73.97697029999998
7692,50018758,WEI WILLIAMSBURG,7183601908,"145 BORINQUEN PL, BROOKLYN, 11211",2016-03-07,A,A,3.5,[u'chinese'],73.0,40.71063779999999,-73.9543788
7693,50018753,BOEUF & BUN,7182218900,"271 KINGSTON AVE, BROOKLYN, 11213",2017-01-31,A,A,3.5,[u'burgers'],64.0,40.6704732,-73.9420945
7694,50018749,L' VIOLET RESTAURANT & LOUNGE,3475908662,"535 E TREMONT AVE, BRONX, 10457",2016-12-22,B,B,5.0,[u'lounges'],1.0,40.846813700000006,-73.89585179999999
7695,50018747,NEW SARKURA JAPAN,7182976800,"9040 160TH ST, QUEENS, 11432",2017-04-04,,B,,,,40.704265500000005,-73.7997187
7696,50018745,THE GEM HOTEL,2126751911,"300 W 22ND ST, MANHATTAN, 10011",2016-04-20,A,A,3.5,[u'hotels'],87.0,40.7446826,-73.99947540000001
7697,50018738,KISS MY SLICE,2123919524,"274 W 40TH ST, MANHATTAN, 10018",2017-03-28,A,A,4.0,[u'pizza'],68.0,40.7557093,-73.9903866
7698,50018734,ASIAN TOKYO JAPANESE CUISINE,7185435751,"4685 MANHATTAN COLLEGE PKWY, BRONX, 10471",2017-02-14,A,A,3.5,"[u'japanese', u'sushi']",25.0,40.891057,-73.89826699999998
7699,50018732,LA CONTENTA,2124324180,"102 NORFOLK ST, MANHATTAN, 10002",2017-03-23,A,A,4.5,"[u'mexican', u'bars', u'breakfast_brunch']",400.0,40.7187348,-73.98694309999998
7700,50018728,KHAO SARN,7189631238,"338 BEDFORD AVE, BROOKLYN, 11249",2016-10-06,A,A,3.5,[u'thai'],229.0,40.7128085,-73.9623721
7701,50018727,K ONE BUFFET,7189688808,"5614 FLATLANDS AVE, BROOKLYN, 11234",2017-01-04,A,A,3.0,"[u'chinese', u'buffets']",16.0,40.629896,-73.9215679
7702,50018726,HUI WEI CHINESE FOOD,9178685780,"706 56TH ST, BROOKLYN, 11220",2016-12-01,A,A,2.0,[u'chinese'],2.0,40.638965500000005,-74.0092069
7703,50018721,NEW NATURAL RESTAURANT,7187730555,"1448 SAINT JOHNS PL, BROOKLYN, 11213",2016-09-10,A,A,4.5,[u'drugstores'],4.0,40.6705441,-73.9303017
7704,50018708,JUICE GENERATION,6468824299,"28 E 18TH ST, MANHATTAN, 10003",2016-08-16,A,A,3.5,[u'juicebars'],23.0,40.7375499,-73.98980390000001
7705,50018705,LA BAGUETTE SHOP,7183630944,"1028 NOSTRAND AVE, BROOKLYN, 11225",2017-03-29,A,A,3.5,[u'bakeries'],12.0,40.6634165,-73.9511136
7706,50018704,MOMO SUSHI,2126777001,"239 PARK AVE S, MANHATTAN, 10003",2016-12-05,A,A,3.5,"[u'japanese', u'sushi']",101.0,40.7379346,-73.98794149999998
7707,50018703,VEYTAS BAKERY CAFE & RESTAURANT,7184248680,"9201 ROOSEVELT AVE, QUEENS, 11372",2016-10-28,A,A,4.5,[u'cafes'],3.0,40.7488236,-73.87452379999998
7708,50018699,PAPA JOHN'S,7188527272,"138 4TH AVE, BROOKLYN, 11217",2016-03-28,A,A,2.0,[u'pizza'],20.0,40.6802408,-73.98121390000001
7709,50018698,ATOMIC WINGS,2127609090,"528 9TH AVE, MANHATTAN, 10018",2016-08-19,A,A,3.0,"[u'tradamerican', u'chicken_wings']",177.0,40.756603000000005,-73.993628
7710,50018697,LEXINGTON PIZZA PARLOR,2127227850,"1590 LEXINGTON AVE, MANHATTAN, 10029",2016-12-15,A,A,4.0,"[u'italian', u'pizza']",99.0,40.789196600000004,-73.94851240000001
7711,50018695,XI'AN FAMOUS FOODS,7184272077,"14 E 34TH ST, MANHATTAN, 10016",2017-03-21,A,A,4.0,"[u'chinese', u'noodles', u'burgers']",368.0,40.748083799999996,-73.98371879999998
7712,50018686,SUBWAY,7183693663,"423 5TH AVE, BROOKLYN, 11215",2016-10-03,A,A,4.0,"[u'hotdogs', u'sandwiches']",7.0,40.669694,-73.9858765
7713,50018683,PILAR CUBAN EATERY,7186232822,"397 GREENE AVE, BROOKLYN, 11216",2016-04-07,A,A,4.0,"[u'cuban', u'coffee', u'breakfast_brunch']",143.0,40.688055600000006,-73.955114
7714,50018680,KATONAH PIZZA,7189948337,"4307 KATONAH AVE, BRONX, 10470",2017-01-03,A,A,4.0,"[u'pizza', u'salad', u'soup']",37.0,40.8987989,-73.8674178
7715,50018679,NEW LUCKY GARDEN,7182733228,"143 LAFAYETTE AVE, STATEN ISLAND, 10301",2016-08-31,A,A,,,,40.64130720000001,-74.09493140000001
7716,50018668,SVL BAR,7188046957,"3018B ASTORIA BLVD, QUEENS, 11102",2017-02-21,A,A,4.5,"[u'greek', u'salad', u'burgers']",85.0,40.769995200000004,-73.918523
7717,50018664,VITAL BLENDS,3478982328,"253 SCHENECTADY AVE, BROOKLYN, 11213",2016-05-10,A,A,3.5,"[u'juicebars', u'raw_food', u'vegan']",11.0,40.6699753,-73.93379300000001
7718,50018662,AUGUST GATHERINGS,2122741535,"266 CANAL ST, MANHATTAN, 10013",2016-05-26,A,A,3.5,"[u'cantonese', u'asianfusion']",94.0,40.7186517,-74.00123479999998
7719,50018661,BIENANGY'S RINCONCITO DULCE,6468506637,"1650 SAINT NICHOLAS AVE, MANHATTAN, 10040",2017-03-28,Z,A,5.0,"[u'desserts', u'donuts', u'bakeries']",1.0,40.856481,-73.928079
7720,50018660,JUICE AMMIEL,7575133070,"563 THROOP AVE, BROOKLYN, 11216",2016-05-03,A,A,,,,40.6826365,-73.9408728
7721,50018654,CHIKURIN,7183381818,"1777 OCEAN AVE, BROOKLYN, 11230",2016-03-07,A,A,3.5,[u'japanese'],147.0,40.618720700000004,-73.9550732
7722,50018653,JJM CAFE,7182560138,"6310 20TH AVE, BROOKLYN, 11204",2017-04-05,A,A,,,,40.6174431,-73.9849016
7723,50018652,KIABACCA PIZZA AND BEER,2126494675,"639 10TH AVE, MANHATTAN, 10036",2015-12-29,A,A,4.0,"[u'pizza', u'pubs']",122.0,40.7618509,-73.994265
7724,50018638,NEIGHBORHOOD PIZZA,7186417520,"4 COLEMAN SQ, QUEENS, 11414",2016-10-29,A,A,4.0,[u'pizza'],9.0,40.6602124,-73.83069499999998
7725,50018636,OUR WICKED LADY,3233970670,"153 MORGAN AVE, BROOKLYN, 11237",2016-02-18,A,A,4.5,[u'bars'],34.0,40.70937,-73.93333299999998
7726,50018634,BEDFORD KITCHEN & WINE BAR,7185442468,"6944 MAIN ST, QUEENS, 11367",2017-01-24,A,A,3.5,"[u'steak', u'wine_bars']",55.0,40.7301686,-73.8237786
7727,50018631,GINGERSNAPS ORGANIC,2125339939,"113 W 10TH ST, MANHATTAN, 10011",2016-09-29,A,A,3.0,"[u'cafes', u'vegan', u'raw_food']",50.0,40.7347726,-73.9993054
